p_market_H,p_market_D,p_market_A,elo_diff,form_diff,lam_diff,lam_sum,diff_model_market,outcome
0.4292891723473532,0.28886748045803207,0.28184334719461485,0.0,-0.4,0.28129602356406513,2.3431516936671577,0.014125164068299112,2
0.7222508897974305,0.18234341990941041,0.09540569029315903,0.0,0.2666666666666667,1.6955653739158891,2.6590738013418425,0.006395977804074415,0
0.5161741429391403,0.27335849581688204,0.21046736124397755,0.0,0.13333333333333336,0.3669158156998982,1.8070674106046252,-0.008292404171036494,1
0.41284403669724773,0.29357798165137616,0.29357798165137616,0.0,0.13333333333333336,-0.6153110333901294,1.8358891579230563,-0.02277162689644202,0
0.46835181959849675,0.28888990741589515,0.24275827298560823,0.0,-0.1333333333333333,-0.07327249022164273,1.7598435462842241,0.006338946042940108,1
0.39739493733103953,0.2890144998771197,0.3135905627918407,0.0,-0.4666666666666667,0.12378017462763236,2.65588084232152,0.008681186687687192,1
0.29922333254124095,0.28984329076878823,0.4109333766899708,0.0,-0.26666666666666666,-0.8305084745762709,2.5254237288135593,-0.013849546403658486,0
0.3038966940583936,0.28685575794296964,0.4092475479986367,0.0,-0.3333333333333333,-0.4969225785552318,3.3903466148364108,0.010191943347120813,0
0.4635554952615361,0.2767495494098723,0.25969495532859166,0.0,0.19999999999999998,0.043049953459509904,2.8665063605336645,-0.004989247565328758,0
0.5251464694234448,0.2694629114242748,0.20539061915228057,0.0,0.26666666666666666,0.7394060161533084,2.2826616920696163,0.01783595684529171,1
0.37663312809731186,0.2995945337137708,0.32377233818891726,0.0,0.26666666666666666,-0.7625548512920528,2.3643751015764662,-0.02861353190249316,1
0.34542723588289376,0.2984759611026946,0.35609680301441166,0.0,-0.5333333333333334,0.058146884085450656,2.1109847048413597,-0.007497531207270869,2
0.4687445747155704,0.28500827536718326,0.24624714991724633,0.0,0.06666666666666665,0.24898423533235825,1.7961969770843491,-0.015161758168861506,2
0.41055916970631373,0.290489978565788,0.2989508517278984,0.0,-0.33333333333333337,0.010076385503006824,2.178124492117666,0.014518375974535758,2
0.497972972972973,0.2716216216216216,0.23040540540540547,0.0,0.2,0.2463273482712568,2.1457189493990207,-0.004090859769901978,2
0.46889809854503745,0.2807687702534115,0.2503331312015512,0.0,0.2666666666666666,0.008703071672354845,2.77320819112628,-0.0029676226478626555,0
0.4013246709416132,0.29303071211609855,0.3056446169422882,0.0,0.06666666666666665,0.13334646013826923,1.837643300953881,-0.026472421625661102,2
0.5990411688608173,0.24024046876189029,0.16071836237729242,0.0,0.5333333333333334,0.7098934550989343,2.3618467782851345,0.02170698954261352,1
0.3766998025552181,0.2948608678147874,0.3284393296299945,0.0,0.2666666666666666,-0.08950809464508092,2.058686176836862,-0.020822654406428,1
0.3942557417120742,0.2919488720272954,0.31379538626063047,0.0,0.33333333333333337,-0.14989080802064714,2.3118919992058764,-0.017881123971383528,0
0.5502374023587072,0.2567774544340634,0.19298514320722926,0.0,0.4,0.7622309197651668,2.337573385518591,0.02079562347757158,1
0.3534900551843571,0.2957080269330679,0.350801917882575,0.0,-0.1333333333333333,-0.4417808219178082,1.955479452054795,-0.006528444770694808,0
0.5533273543737779,0.2545610693675507,0.1921115762586713,0.0,0.0,1.0028767123287672,2.4056164383561645,0.02496969257976589,0
0.5097490653656033,0.26899294702966237,0.22125798760473428,0.0,0.06666666666666671,0.657985169108338,2.9947549285585096,0.0381091558235207,1
0.4654022115758924,0.2876243481478341,0.24697344027627358,0.0,-0.19999999999999996,0.4130826094071276,1.818957973148919,-0.010982610781315516,0
0.35467644300451867,0.28928297382556056,0.35604058316992065,0.0,-0.3333333333333333,-0.7096219931271477,2.297250859106529,-0.006172394864930764,0
0.3727585894688736,0.29604942636273884,0.3311919841683877,0.0,-0.33333333333333326,-0.07513180081535054,2.5544812277219275,0.012280370846289856,2
0.3708518878708775,0.3049768814727611,0.32417123065636144,0.0,-0.6000000000000001,-0.35280641466208473,2.1672394043528063,0.026555925845329675,1
0.39324373969431087,0.29588114176356506,0.3108751185421241,0.0,0.2,-0.21166392748642848,2.1838736988893865,-0.014442803936754678,0
0.614336536206927,0.2360427912652569,0.14962067252781605,0.0,0.0,1.3207771609833467,2.8750991276764473,0.026635091799799393,0
0.5639007704141322,0.2492714995900746,0.18682772999579328,0.0,-0.39999999999999997,0.2577319587628868,2.731958762886598,0.0532638160440696,0
0.2950391644908616,0.2950391644908616,0.40992167101827676,0.0,-0.4666666666666667,-0.25282277859597413,1.710849288168876,0.006428889322285247,2
